source,target,length,freeFlowTime,capacity
11221,11222,0.2,0.51993,5018.0
11221,12936,0.27,0.70009,5018.0
11221,12937,0.63,1.76966,4515.0
11222,1037,0.5,0.0,999999.0
11222,11221,0.2,0.51993,5018.0
11222,12366,0.2,0.51993,5018.0
11223,11058,0.55,1.32,7988.0
11223,11220,0.54,1.30016,7988.0
11223,11253,0.25,0.69995,4515.0
11224,11058,0.45,1.08,7988.0
11224,11225,0.9,2.16,15975.0
11224,11226,0.82,1.97036,15975.0
11225,11207,0.36,0.85987,15975.0
11225,11224,0.9,2.16,15975.0
11225,12930,1.29,3.62021,4515.0
11225,12931,0.48,1.35021,4515.0
11226,11224,0.82,1.97036,15975.0
11226,11227,0.54,1.50979,4515.0
11226,11228,1.22,2.80031,18330.0
11227,1035,0.5,0.0,999999.0
11227,11202,1.6,4.49018,4515.0
11227,11226,0.54,1.50979,4515.0
11228,11200,2.37,6.41118,5258.0
11228,11226,1.22,2.80031,18330.0
11228,11229,0.19,0.51007,5258.0
11228,11235,1.06,2.43959,18330.0
11229,11228,0.19,0.51007,5258.0
11229,11230,0.35,0.9498,5258.0
11229,11232,2.65,7.15894,5258.0
11230,1034,0.75,0.0,999999.0
11230,11229,0.35,0.9498,5258.0
11230,11252,1.58,4.27027,5258.0
11231,1303,0.7,0.0,999999.0
11231,11232,1.0,2.5,6240.0
11231,12366,0.72,1.87013,5018.0
11232,8642,0.92,2.3,6240.0
11232,11229,2.65,7.15894,5258.0
11232,11231,1.0,2.5,6240.0
11233,5861,1.13,3.04993,5258.0
11233,8264,0.28,0.75984,5258.0
11233,12372,1.3,3.51035,5258.0
11234,1034,0.75,0.0,999999.0
11234,11252,1.6,4.32043,5258.0
11234,12369,0.3,0.81008,5258.0
11235,1034,0.75,0.0,999999.0
11235,11228,1.06,2.43959,18330.0
11235,12368,1.15,2.63963,18330.0
11236,11237,0.1,0.22997,18330.0
11236,12368,0.45,1.03014,18330.0
11236,12369,1.35,3.65029,5258.0
11237,11236,0.1,0.22997,18330.0
11237,11239,0.28,0.64,9165.0
11237,11240,0.12,0.28005,18330.0
11238,8048,1.21,2.90052,7988.0
11238,10378,2.4,6.72897,4515.0
11238,11239,0.05,0.11001,9165.0
11239,11237,0.28,0.64,9165.0
11239,11238,0.05,0.11001,9165.0
11239,11240,0.27,0.61998,9165.0
11240,11237,0.12,0.28005,18330.0
11240,11239,0.27,0.61998,9165.0
11240,11242,0.78,1.78967,9165.0
11240,11767,0.52,1.2,18330.0
11241,8266,0.25,0.56991,18330.0
11241,11242,1.1,2.85962,5018.0
11241,11765,0.61,1.58031,5018.0
11241,11767,0.3,0.68992,18330.0
11242,1034,0.75,0.0,999999.0
11242,11240,0.78,1.78967,9165.0
11242,11241,1.1,2.85962,5018.0
11242,12370,0.64,1.47014,9165.0
11243,8267,0.41,0.94001,9165.0
11243,8643,0.72,1.66026,9165.0
11243,12372,1.7,4.59046,5258.0
11244,8644,1.05,2.63048,6240.0
11244,11245,0.44,1.1,6240.0
11244,11246,0.5,1.35014,5258.0
11245,1008,0.7,0.0,999999.0
11245,5861,0.57,1.42977,6240.0
11245,11244,0.44,1.1,6240.0
11246,1008,0.7,0.0,999999.0
11246,11244,0.5,1.35014,5258.0
11246,11247,1.19,3.22057,5258.0
11247,5861,0.98,2.64984,5258.0
11247,5862,1.22,3.30027,5258.0
11247,10334,0.25,0.67996,5258.0
11247,11246,1.19,3.22057,5258.0
11248,11113,0.54,1.30016,7988.0
11248,11115,0.01,0.0,999999.0
11248,11116,0.44,1.1399,5018.0
11249,8634,0.02,0.05,9165.0
11249,11136,0.04,0.08999,9165.0
11249,12672,1.44,3.6,6240.0
11250,1347,0.7,0.0,999999.0
11250,9745,0.35,0.90988,5018.0
11250,12603,0.4,1.0,6240.0
11251,11122,0.55,1.38018,6240.0
11251,11123,0.57,1.47988,10035.0
11252,11230,1.58,4.27027,5258.0
11252,11234,1.6,4.32043,5258.0
11253,1037,0.5,0.0,999999.0
11253,11208,0.19,0.52999,4515.0
11253,11223,0.25,0.69995,4515.0
11254,9808,0.95,2.37996,6240.0
11254,10362,0.7,1.75,6240.0
11254,12604,0.78,2.11001,5258.0
11255,1347,0.7,0.0,999999.0
11255,10362,0.15,0.38007,6240.0
11255,10452,0.8,2.0,6240.0
11256,1317,0.7,0.0,999999.0
11256,6660,0.9,2.51983,4515.0
11256,8377,0.6,1.67989,4515.0
11257,1318,0.5,0.0,999999.0
11257,6593,0.5,1.29983,5018.0
11257,12026,0.42,1.08997,5018.0
11258,1109,0.7,0.0,999999.0
11258,11391,0.4,1.08011,5258.0
11258,11397,0.9,2.43024,5258.0
11259,1319,0.7,0.0,999999.0
11259,6711,1.3,3.51035,5258.0
11259,11399,1.0,2.70027,5258.0
11260,1321,0.75,0.0,999999.0
11260,11382,1.48,4.0,5258.0
11260,11452,1.85,5.0,5258.0
11261,1116,0.7,0.0,999999.0
11261,11404,0.5,1.25,6240.0
11261,11405,1.1,2.75,6240.0
11262,1116,0.7,0.0,999999.0
11262,11405,0.71,1.78019,6240.0
11262,11407,0.55,1.38018,6240.0
11263,1322,0.7,0.0,999999.0
11263,11412,0.55,1.48984,5258.0
11263,11413,0.5,1.35014,5258.0
11264,1324,0.7,0.0,999999.0
11264,11442,0.5,1.35014,5258.0
11264,12393,1.45,3.92068,5258.0
11265,1323,0.7,0.0,999999.0
11265,11429,0.3,0.75,6240.0
11265,11430,0.95,2.37996,6240.0
11266,1325,0.7,0.0,999999.0
11266,6579,0.35,0.8,18330.0
11266,11267,0.7,1.60981,18330.0
11267,1326,0.7,0.0,999999.0
11267,6583,0.15,0.34001,18330.0
11267,11266,0.7,1.60981,18330.0
11268,1326,0.7,0.0,999999.0
11268,6583,0.65,1.68977,5018.0
11268,13131,0.32,0.83009,5018.0
11269,1322,0.7,0.0,999999.0
11269,11408,0.52,1.40985,5258.0
11269,11409,0.23,0.61995,5258.0
11270,1319,0.7,0.0,999999.0
11270,11399,1.2,3.24032,5258.0
11270,12389,1.14,3.07969,5258.0
11271,10334,1.45,3.92068,5258.0
11271,11272,0.9,2.43024,5258.0
11271,11275,1.47,3.9694,5258.0
11272,11271,0.9,2.43024,5258.0
11272,11273,1.44,3.89014,5258.0
11272,11274,0.75,1.8797,6240.0
11272,12374,1.17,2.92988,6240.0
11273,6883,1.25,3.3799,5258.0
11273,11272,1.44,3.89014,5258.0
11273,12000,1.35,3.38063,6240.0
11273,12375,0.52,1.3,6240.0
11274,1079,0.7,0.0,999999.0
11274,11272,0.75,1.8797,6240.0
11274,11275,0.85,2.13033,6240.0
11275,11271,1.47,3.9694,5258.0
11275,11274,0.85,2.13033,6240.0
11275,11276,0.71,1.78019,6240.0
11275,11317,1.25,3.3799,5258.0
11276,1079,0.7,0.0,999999.0
11276,11275,0.71,1.78019,6240.0
11276,11277,0.5,1.25,6240.0
11277,11276,0.5,1.25,6240.0
11277,11278,1.37,3.69937,5258.0
11277,11280,2.76,6.9,6240.0
11278,1687,1.54,4.16029,5258.0
11278,11277,1.37,3.69937,5258.0
11278,11279,0.64,1.72973,5258.0
11279,1080,0.75,0.0,999999.0
11279,11278,0.64,1.72973,5258.0
11279,11280,1.4,3.78038,5258.0
11280,11277,2.76,6.9,6240.0
11280,11279,1.4,3.78038,5258.0
11280,11281,0.36,0.9,6240.0
11281,11280,0.36,0.9,6240.0
11281,11282,0.42,1.05,6240.0
11281,11284,0.3,0.81008,5258.0
11282,1080,0.75,0.0,999999.0
11282,11281,0.42,1.05,6240.0
11282,11283,0.6,1.5,6240.0
11283,8645,0.65,1.49026,9165.0
11283,11282,0.6,1.5,6240.0
11283,11284,0.86,1.98005,9165.0
11283,11286,0.26,0.65,6240.0
11284,11281,0.3,0.81008,5258.0
11284,11283,0.86,1.98005,9165.0
11284,11285,0.86,1.98005,9165.0
11284,12002,0.94,2.54054,5258.0
11285,1080,0.75,0.0,999999.0
11285,11284,0.86,1.98005,9165.0
11285,11309,2.0,4.59946,9165.0
11286,1688,0.65,1.62975,6240.0
11286,11283,0.26,0.65,6240.0
11286,12001,1.18,3.19063,5258.0
11287,1294,0.7,0.0,999999.0
11287,9422,0.55,1.42981,5018.0
11287,9626,0.71,1.84017,5018.0
11288,1689,1.28,3.2,6240.0
11288,11289,0.08,0.2,6240.0
11288,12001,0.5,1.35014,5258.0
11289,11288,0.08,0.2,6240.0
11289,12002,1.1,2.9703,5258.0
11289,12003,0.1,0.25,6240.0
11290,11065,1.09,2.72955,6240.0
11290,11291,2.08,5.61909,5258.0
11290,12003,0.1,0.25,6240.0
11291,1311,0.7,0.0,999999.0
11291,11290,2.08,5.61909,5258.0
11291,12047,2.95,7.96938,5258.0
11292,1081,0.7,0.0,999999.0
11292,11293,0.8,2.16022,10515.0
11293,6740,1.82,4.91892,10515.0
11293,11065,0.49,1.23013,12480.0
11293,11292,0.8,2.16022,10515.0
11293,11294,1.45,3.92068,8715.0
11294,11293,1.45,3.92068,8715.0
11294,11295,0.12,0.32,4358.0
11295,3814,0.82,2.05,6240.0
11295,11294,0.12,0.32,4358.0
11295,11297,0.43,1.16007,4358.0
11295,11306,0.45,1.22006,4358.0
11296,11344,1.12,2.8,6240.0
11296,11350,1.0,2.5,6240.0
11297,11295,0.43,1.16007,4358.0
11297,11298,2.0,5.41028,4358.0
11297,11303,0.28,0.75984,4358.0
11298,11297,2.0,5.41028,4358.0
11298,11299,0.26,0.65,6240.0
11298,11300,1.41,3.81081,4358.0
11299,1311,0.7,0.0,999999.0
11299,11298,0.26,0.65,6240.0
11299,11354,2.14,5.35,6240.0
11300,11067,0.8,2.16022,5258.0
11300,11298,1.41,3.81081,4358.0
11300,11350,0.8,2.0,6240.0
11300,11353,2.26,6.11086,5258.0
11301,8039,0.7,1.95987,4515.0
11301,11067,0.85,2.30041,5258.0
11301,11302,1.02,2.76049,8715.0
11301,11349,0.97,2.41996,12480.0
11302,11301,1.02,2.76049,8715.0
11302,11304,0.61,1.5301,14055.0
11302,12050,0.48,1.30023,4358.0
11303,1082,0.25,0.0,999999.0
11303,11297,0.28,0.75984,4358.0
11303,12050,0.5,1.35014,4358.0
11304,1313,0.25,0.0,999999.0
11304,11302,0.61,1.5301,14055.0
11304,11305,0.42,1.05,7028.0
11305,8275,0.58,1.45,6240.0
11305,11304,0.42,1.05,7028.0
11305,11306,0.9,2.43024,4358.0
11305,11307,0.85,2.13033,7028.0
11306,1082,0.25,0.0,999999.0
11306,11295,0.45,1.22006,4358.0
11306,11305,0.9,2.43024,4358.0
11307,1088,0.75,0.0,999999.0
11307,11305,0.85,2.13033,7028.0
11307,11311,1.0,2.5,7028.0
11308,3814,0.61,1.5301,6240.0
11308,6740,0.64,1.72973,10515.0
11308,11309,0.35,0.9498,8715.0
11309,11285,2.0,4.59946,9165.0
11309,11308,0.35,0.9498,8715.0
11309,11310,0.7,1.89019,4358.0
11309,11311,1.0,2.5,7028.0
11310,11309,0.7,1.89019,4358.0
11310,11312,0.51,1.38024,4358.0
11310,11314,0.85,2.30041,4358.0
11311,11307,1.0,2.5,7028.0
11311,11309,1.0,2.5,7028.0
11311,11312,0.6,1.5,7028.0
11311,11320,1.35,3.38063,7028.0
11312,11310,0.51,1.38024,4358.0
11312,11311,0.6,1.5,7028.0
11312,11313,0.52,1.3,7028.0
11312,11319,0.8,2.16022,4358.0
11313,11312,0.52,1.3,7028.0
11313,11314,0.05,0.12998,6240.0
11313,11318,0.27,0.61998,18330.0
11314,11310,0.85,2.30041,4358.0
11314,11313,0.05,0.12998,6240.0
11314,11315,0.27,0.6801,6240.0
11315,11314,0.27,0.6801,6240.0
11315,11316,0.12,0.3,6240.0
11315,11318,0.31,0.84011,5258.0
11316,11315,0.12,0.3,6240.0
11316,11317,1.43,3.85965,5258.0
11316,12000,2.26,5.65,6240.0
11317,1079,0.7,0.0,999999.0
11317,11275,1.25,3.3799,5258.0
11317,11316,1.43,3.85965,5258.0
11318,5865,0.3,0.68992,18330.0
11318,11313,0.27,0.61998,18330.0
11318,11315,0.31,0.84011,5258.0
11318,11319,0.86,2.32014,5258.0
11319,6880,3.0,7.5,6240.0
11319,11312,0.8,2.16022,4358.0
11319,11318,0.86,2.32014,5258.0
11319,11320,1.23,3.31984,5258.0
11320,11311,1.35,3.38063,7028.0
11320,11319,1.23,3.31984,5258.0
11320,11321,1.25,2.87026,9165.0
11320,11324,1.25,3.3799,5258.0
11321,11320,1.25,2.87026,9165.0
11321,11322,0.12,0.28005,9165.0
11321,11324,1.27,3.1803,6240.0
11322,11321,0.12,0.28005,9165.0
11322,11323,0.6,1.37984,9165.0
11322,11511,1.16,2.9,6240.0
11323,1088,0.75,0.0,999999.0
11323,11322,0.6,1.37984,9165.0
11323,11327,0.6,1.37984,9165.0
11324,8275,1.03,2.67997,5018.0
11324,11320,1.25,3.3799,5258.0
11324,11321,1.27,3.1803,6240.0
11324,11325,1.26,3.65041,4050.0
11325,8039,0.54,1.46012,5258.0
11325,11324,1.26,3.65041,4050.0
11325,11326,1.6,4.32043,5258.0
11325,11348,1.52,4.10996,5258.0
11326,11068,1.25,3.3799,5258.0
11326,11325,1.6,4.32043,5258.0
11326,11327,1.45,3.92068,5258.0
11326,11328,1.02,2.76049,5258.0
11327,6840,1.3,2.98965,9165.0
11327,11323,0.6,1.37984,9165.0
11327,11326,1.45,3.92068,5258.0
11328,1088,0.75,0.0,999999.0
11328,8376,1.0,2.70027,5258.0
11328,11326,1.02,2.76049,5258.0
11329,1089,0.7,0.0,999999.0
11329,6836,0.66,1.65,6240.0
11329,11330,0.4,1.0,6240.0
11330,11329,0.4,1.0,6240.0
11330,11331,0.7,1.75,6240.0
11330,11334,0.65,1.75993,5258.0
11331,8376,1.3,2.98965,9165.0
11331,11330,0.7,1.75,6240.0
11331,11332,0.35,0.8,9165.0
11331,11346,2.1,5.44983,5018.0
11332,1089,0.7,0.0,999999.0
11332,11331,0.35,0.8,9165.0
11332,11333,0.25,0.56991,9165.0
11333,11332,0.25,0.56991,9165.0
11333,11334,0.73,1.97031,5258.0
11333,11337,1.31,3.01034,9165.0
11334,11330,0.65,1.75993,5258.0
11334,11333,0.73,1.97031,5258.0
11334,11335,0.5,1.35014,5258.0
11334,11336,1.2,3.24032,5258.0
11335,1089,0.7,0.0,999999.0
11335,11334,0.5,1.35014,5258.0
11335,12038,1.06,2.85971,5258.0
11336,8730,1.31,3.01034,18330.0
11336,11334,1.2,3.24032,5258.0
11336,11337,0.9,2.25,12480.0
11337,11333,1.31,3.01034,9165.0
11337,11336,0.9,2.25,12480.0
11337,11386,1.33,3.05982,9165.0
11337,12042,0.6,1.55979,10035.0
11338,1087,0.5,0.0,999999.0
11338,11339,0.2,0.51993,10035.0
11338,12042,1.9,4.93934,10035.0
11339,11338,0.2,0.51993,10035.0
11339,11340,0.27,0.75985,4515.0
11339,11341,0.35,0.90988,10035.0
11339,11380,0.75,1.94974,5018.0
11340,11339,0.27,0.75985,4515.0
11340,11371,1.55,4.18919,5258.0
11340,11372,1.52,4.25969,4515.0
11341,11339,0.35,0.90988,10035.0
11341,11342,0.12,0.30994,5018.0
11341,11518,0.35,0.90988,5018.0
11342,1087,0.5,0.0,999999.0
11342,11341,0.12,0.30994,5018.0
11342,11343,0.27,0.70009,5018.0
11343,11342,0.27,0.70009,5018.0
11343,11344,0.31,0.77987,6240.0
11343,11345,0.45,1.25992,4515.0
11344,11296,1.12,2.8,6240.0
11344,11343,0.31,0.77987,6240.0
11344,11345,0.3,0.7799,5018.0
11344,11347,0.4,1.0,6240.0
11345,11068,0.7,1.89019,5258.0
11345,11343,0.45,1.25992,4515.0
11345,11344,0.3,0.7799,5018.0
11345,11346,0.75,1.94974,5018.0
11346,1316,0.75,0.0,999999.0
11346,11331,2.1,5.44983,5018.0
11346,11345,0.75,1.94974,5018.0
11347,1316,0.75,0.0,999999.0
11347,11344,0.4,1.0,6240.0
11347,11348,0.35,0.88013,6240.0
11348,11325,1.52,4.10996,5258.0
11348,11347,0.35,0.88013,6240.0
11348,11349,0.7,1.75,12480.0
11349,1086,0.75,0.0,999999.0
11349,11301,0.97,2.41996,12480.0
11349,11348,0.7,1.75,12480.0
11350,1086,0.75,0.0,999999.0
11350,11296,1.0,2.5,6240.0
11350,11300,0.8,2.0,6240.0
11351,10377,0.77,2.08014,5258.0
11351,11352,0.9,2.25,6240.0
11351,12049,0.5,1.25,6240.0
11352,1085,0.7,0.0,999999.0
11352,11351,0.9,2.25,6240.0
11352,12046,0.5,1.29983,5018.0
11353,11300,2.26,6.11086,5258.0
11353,11354,0.16,0.4,6240.0
11353,11355,0.31,0.77987,6240.0
11353,11525,1.0,2.5,6240.0
11354,11299,2.14,5.35,6240.0
11354,11353,0.16,0.4,6240.0
11354,11355,0.28,0.7,6240.0
11354,11357,0.42,1.05,6240.0
11355,11353,0.31,0.77987,6240.0
11355,11354,0.28,0.7,6240.0
11355,11510,0.05,0.12998,6240.0
11356,7671,0.92,2.48985,5258.0
11356,11359,2.66,7.18919,5258.0
11356,11361,1.91,4.78098,6240.0
11356,11510,0.15,0.38007,6240.0
11357,11354,0.42,1.05,6240.0
11357,11358,0.14,0.37992,5258.0
11357,12047,0.4,1.08011,5258.0
11358,11357,0.14,0.37992,5258.0
11358,11510,0.5,1.35014,5258.0
11358,12048,1.75,4.72973,5258.0
11359,1314,0.7,0.0,999999.0
11359,11356,2.66,7.18919,5258.0
11359,12048,0.8,2.16022,5258.0
11360,1314,0.7,0.0,999999.0
11360,7699,0.4,1.0,6240.0
11360,11361,1.16,2.9,6240.0
11361,11356,1.91,4.78098,6240.0
11361,11360,1.16,2.9,6240.0
11361,11364,1.22,3.30027,5258.0
11362,7699,1.82,4.55,6240.0
11362,8647,0.15,0.34001,9165.0
11362,11363,2.58,5.93103,9165.0
11363,11362,2.58,5.93103,9165.0
11363,11364,1.08,2.92023,5258.0
11363,11365,1.94,4.45977,9165.0
11364,1315,0.7,0.0,999999.0
11364,11361,1.22,3.30027,5258.0
11364,11363,1.08,2.92023,5258.0
11365,1315,0.7,0.0,999999.0
11365,11363,1.94,4.45977,9165.0
11365,11366,2.46,5.65951,9165.0
11366,11365,2.46,5.65951,9165.0
11366,11367,0.01,0.0,999999.0
11366,11479,3.56,8.18077,9165.0
11366,12044,3.31,7.6092,9165.0
11367,11366,0.01,0.0,999999.0
11367,11368,2.4,6.48941,5258.0
11367,11374,2.5,6.25,6240.0
11368,1315,0.7,0.0,999999.0
11368,11367,2.4,6.48941,5258.0
11368,11369,2.17,5.85959,5258.0
11369,10377,0.18,0.49002,5258.0
11369,11368,2.17,5.85959,5258.0
11369,11370,0.9,2.43024,5258.0
11370,1085,0.7,0.0,999999.0
11370,11369,0.9,2.43024,5258.0
11370,11371,1.02,2.76049,5258.0
11371,11340,1.55,4.18919,5258.0
11371,11370,1.02,2.76049,5258.0
11371,11372,0.55,1.48984,5258.0
11371,11373,0.62,1.68022,5258.0
11372,11340,1.52,4.25969,4515.0
11372,11371,0.55,1.48984,5258.0
11372,11375,1.22,3.30027,5258.0
11373,1085,0.7,0.0,999999.0
11373,11371,0.62,1.68022,5258.0
11373,11374,2.05,5.54054,5258.0
11374,11367,2.5,6.25,6240.0
11374,11373,2.05,5.54054,5258.0
11374,11375,1.96,4.9,6240.0
11375,11372,1.22,3.30027,5258.0
11375,11374,1.96,4.9,6240.0
11375,11377,1.98,4.95,6240.0
11376,6609,0.47,1.32022,4515.0
11376,8301,0.3,0.83994,4515.0
11377,11375,1.98,4.95,6240.0
11377,11378,0.57,1.42977,6240.0
11377,12043,1.07,2.67947,6240.0
11378,11377,0.57,1.42977,6240.0
11378,11379,0.78,1.95,6240.0
11378,11380,1.24,3.21939,5018.0
11379,1110,0.75,0.0,999999.0
11379,11378,0.78,1.95,6240.0
11379,11385,1.48,3.7,6240.0
11380,1085,0.7,0.0,999999.0
11380,11339,0.75,1.94974,5018.0
11380,11378,1.24,3.21939,5018.0
11381,1154,0.5,0.0,999999.0
11381,8356,0.22,0.62001,4515.0
11381,11519,0.6,1.67989,4515.0
11382,11260,1.48,4.0,5258.0
11382,11383,1.4,3.78038,5258.0
11382,12043,0.46,1.15,6240.0
11382,12045,1.06,2.65,6240.0
11383,11382,1.4,3.78038,5258.0
11383,11385,0.6,1.37984,9165.0
11383,11448,1.75,4.01991,9165.0
11383,12040,0.43,1.16007,5258.0
11384,7101,0.15,0.38995,5018.0
11384,10658,0.12,0.30994,5018.0
11384,11463,0.33,0.93001,4515.0
11385,11379,1.48,3.7,6240.0
11385,11383,0.6,1.37984,9165.0
11385,11386,0.85,1.95029,18330.0
11385,11387,0.4,1.0,6240.0
11386,11337,1.33,3.05982,9165.0
11386,11385,0.85,1.95029,18330.0
11386,11387,0.92,2.48985,5258.0
11387,11385,0.4,1.0,6240.0
11387,11386,0.92,2.48985,5258.0
11387,11388,0.2,0.5,6240.0
11388,11387,0.2,0.5,6240.0
11388,11389,0.16,0.4,6240.0
11388,12040,0.25,0.67996,5258.0
11389,11388,0.16,0.4,6240.0
11389,11390,0.12,0.3,6240.0
11389,12041,1.63,4.40938,5258.0
11390,11389,0.12,0.3,6240.0
11390,11391,2.04,5.51103,5258.0
11390,12039,0.68,1.7,6240.0
11391,11258,0.4,1.08011,5258.0
11391,11390,2.04,5.51103,5258.0
11391,11392,1.08,2.7,6240.0
11391,11393,0.42,1.05,6240.0
11392,1109,0.7,0.0,999999.0
11392,6720,1.35,3.38063,6240.0
11392,11391,1.08,2.7,6240.0
11393,11391,0.42,1.05,6240.0
11393,11394,0.6,1.62016,5258.0
11393,11405,1.8,4.5,6240.0
11394,1109,0.7,0.0,999999.0
11394,11393,0.6,1.62016,5258.0
11394,11395,0.66,1.77978,5258.0
11395,11394,0.66,1.77978,5258.0
11395,11396,0.78,1.78967,9165.0
11395,11399,0.33,0.88989,5258.0
11395,11404,2.28,5.23937,9165.0
11396,1319,0.7,0.0,999999.0
11396,11395,0.78,1.78967,9165.0
11396,11397,0.56,1.28983,9165.0
11397,11258,0.9,2.43024,5258.0
11397,11396,0.56,1.28983,9165.0
11397,11398,0.2,0.45995,9165.0
11398,5875,0.8,1.83979,9165.0
11398,6716,1.35,3.65029,5258.0
11398,11397,0.2,0.45995,9165.0
11399,11259,1.0,2.70027,5258.0
11399,11270,1.2,3.24032,5258.0
11399,11395,0.33,0.88989,5258.0
11400,6663,1.2,3.0,6240.0
11400,11401,1.26,3.41001,5258.0
11400,12389,0.1,0.27003,5258.0
11400,12390,0.13,0.32995,6240.0
11401,6661,0.58,1.56969,5258.0
11401,6662,0.4,1.0,6240.0
11401,11400,1.26,3.41001,5258.0
11401,11402,0.76,1.9,6240.0
11402,5879,1.6,4.0,6240.0
11402,11401,0.76,1.9,6240.0
11402,12032,1.1,2.75,6240.0
11402,12391,0.86,2.15,6240.0
11403,11404,1.42,3.55,6240.0
11403,12033,0.58,1.56969,5258.0
11403,12390,1.02,2.55,6240.0
11403,12391,0.58,1.45,6240.0
11404,11261,0.5,1.25,6240.0
11404,11395,2.28,5.23937,9165.0
11404,11403,1.42,3.55,6240.0
11404,12034,0.41,0.94001,9165.0
11405,11261,1.1,2.75,6240.0
11405,11262,0.71,1.78019,6240.0
11405,11393,1.8,4.5,6240.0
11405,12039,1.9,4.75,6240.0
11406,1116,0.7,0.0,999999.0
11406,11407,0.45,1.03014,9165.0
11406,11450,0.6,1.37984,9165.0
11407,11262,0.55,1.38018,6240.0
11407,11406,0.45,1.03014,9165.0
11407,11408,0.19,0.51007,5258.0
11407,11410,0.95,2.17973,9165.0
11408,11269,0.52,1.40985,5258.0
11408,11407,0.19,0.51007,5258.0
11408,11411,1.1,2.9703,5258.0
11409,11269,0.23,0.61995,5258.0
11409,11410,0.25,0.56991,9165.0
11409,11412,0.12,0.28005,9165.0
11410,11407,0.95,2.17973,9165.0
11410,11409,0.25,0.56991,9165.0
11410,11414,1.13,2.59969,18330.0
11410,12034,0.32,0.73988,9165.0
11411,11408,1.1,2.9703,5258.0
11411,11412,0.3,0.68992,9165.0
11411,11432,0.77,1.92982,6240.0
11411,11433,0.82,1.89013,9165.0
11412,11263,0.55,1.48984,5258.0
11412,11409,0.12,0.28005,9165.0
11412,11411,0.3,0.68992,9165.0
11413,11263,0.5,1.35014,5258.0
11413,11414,0.18,0.49002,5258.0
11413,11417,0.45,1.22006,5258.0
11413,11430,1.04,2.80955,5258.0
11414,11410,1.13,2.59969,18330.0
11414,11413,0.18,0.49002,5258.0
11414,11415,0.36,0.83013,18330.0
11414,12033,0.8,2.16022,5258.0
11415,11414,0.36,0.83013,18330.0
11415,11416,0.1,0.22997,18330.0
11415,11417,0.05,0.13999,5258.0
11416,10373,1.6,4.0,6240.0
11416,10374,1.73,3.98006,18330.0
11416,11415,0.1,0.22997,18330.0
11416,11417,0.08,0.21998,5258.0
11417,11413,0.45,1.22006,5258.0
11417,11415,0.05,0.13999,5258.0
11417,11416,0.08,0.21998,5258.0
11417,12055,1.34,3.61999,5258.0
11418,11419,0.35,0.88013,6240.0
11418,12054,1.06,2.65,6240.0
11418,12055,0.5,1.35014,5258.0
11419,5881,0.36,0.9,6240.0
11419,10374,0.68,1.7,6240.0
11419,11418,0.35,0.88013,6240.0
11419,11533,1.14,3.07969,5258.0
11420,5882,1.15,3.10951,5258.0
11420,11421,1.46,3.9495,5258.0
11420,11423,1.34,3.61999,5258.0
11420,12053,0.31,0.84011,5258.0
11421,8113,0.8,2.16022,5258.0
11421,11420,1.46,3.9495,5258.0
11421,11422,0.37,1.0,5258.0
11422,1330,0.7,0.0,999999.0
11422,11421,0.37,1.0,5258.0
11422,12117,2.36,6.38125,5258.0
11423,1330,0.7,0.0,999999.0
11423,11420,1.34,3.61999,5258.0
11423,11424,0.84,2.27027,5258.0
11424,11423,0.84,2.27027,5258.0
11424,11425,0.15,0.38007,6240.0
11424,11429,1.34,3.35,6240.0
11425,1324,0.7,0.0,999999.0
11425,11424,0.15,0.38007,6240.0
11425,11426,1.76,4.4,6240.0
11426,1330,0.7,0.0,999999.0
11426,11425,1.76,4.4,6240.0
11426,11427,2.2,5.5,6240.0
11427,10336,1.5,4.05041,5258.0
11427,11426,2.2,5.5,6240.0
11427,11428,0.7,1.75,6240.0
11427,12117,0.44,1.2302,4515.0
11428,1355,0.5,0.0,999999.0
11428,10335,0.32,0.8,6240.0
11428,11427,0.7,1.75,6240.0
11429,11265,0.3,0.75,6240.0
11429,11424,1.34,3.35,6240.0
11429,12051,0.41,1.03015,6240.0
11429,12054,1.04,2.6,6240.0
11430,11265,0.95,2.37996,6240.0
11430,11413,1.04,2.80955,5258.0
11430,11431,0.07,0.18003,6240.0
11431,1323,0.7,0.0,999999.0
11431,11430,0.07,0.18003,6240.0
11431,11432,0.07,0.18003,6240.0
11432,11411,0.77,1.92982,6240.0
11432,11431,0.07,0.18003,6240.0
11432,11433,0.55,1.48984,5258.0
11433,11411,0.82,1.89013,9165.0
11433,11432,0.55,1.48984,5258.0
11433,11434,0.55,1.26002,9165.0
11434,1323,0.7,0.0,999999.0
11434,5787,0.2,0.45995,9165.0
11434,11433,0.55,1.26002,9165.0
11435,5787,0.74,1.69985,9165.0
11435,11440,0.05,0.12,7988.0
11435,11441,1.0,2.79981,4515.0
11436,1117,0.5,0.0,999999.0
11436,11437,0.28,0.73012,5018.0
11436,11440,0.32,0.83009,5018.0
11437,7984,0.62,1.60969,5018.0
11437,11436,0.28,0.73012,5018.0
11437,11439,0.5,1.39991,4515.0
11438,1117,0.5,0.0,999999.0
11438,11439,0.22,0.52991,7988.0
11438,11440,0.45,1.08,7988.0
11439,11437,0.5,1.39991,4515.0
11439,11438,0.22,0.52991,7988.0
11439,11445,1.82,4.36975,7988.0
11440,11435,0.05,0.12,7988.0
11440,11436,0.32,0.83009,5018.0
