Node,X,Y
10796,26914.0,73912.0
10797,26978.0,73943.0
10798,26993.0,74072.0
10799,26962.0,74231.0
10800,27138.0,74248.0
10801,26955.0,74351.0
10802,26696.0,74042.0
10803,26717.0,74117.0
10804,26701.0,74128.0
10805,26663.0,74228.0
10806,26623.0,74291.0
10807,26800.0,74333.0
10808,26427.0,74245.0
10809,26406.0,74254.0
10810,26459.0,74230.0
10811,26401.0,74172.0
10812,26638.0,74435.0
10813,26642.0,74495.0
10814,26633.0,74557.0
10815,26518.0,74562.0
10816,26450.0,74553.0
10817,26567.0,74628.0
10818,26698.0,74598.0
10819,26724.0,74558.0
10820,26833.0,74488.0
10821,26940.0,74765.0
10822,26963.0,74774.0
10823,26777.0,74794.0
10824,26813.0,74868.0
10825,26815.0,74880.0
10826,26803.0,74895.0
10827,26717.0,74792.0
10828,26700.0,74841.0
10829,26646.0,74813.0
10830,26612.0,74767.0
10831,26591.0,74739.0
10832,26598.0,74823.0
10833,26596.0,74863.0
10834,26670.0,74950.0
10835,26713.0,74898.0
10836,26718.0,74916.0
10837,26716.0,74958.0
10838,26743.0,74953.0
10839,26768.0,74969.0
10840,26825.0,74997.0
10841,26878.0,75000.0
10842,27082.0,75003.0
10843,26968.0,75075.0
10844,26891.0,75059.0
10845,26873.0,75046.0
10846,26854.0,75052.0
10847,26794.0,75040.0
10848,26815.0,75035.0
10849,26779.0,75035.0
10850,26781.0,75029.0
10851,26782.0,75022.0
10852,26787.0,75007.0
10853,26743.0,74993.0
10854,26713.0,74989.0
10855,26707.0,75004.0
10856,26696.0,75018.0
10857,26682.0,75053.0
10858,26705.0,75020.0
10859,26715.0,75023.0
10860,26730.0,75024.0
10861,26741.0,75058.0
10862,26671.0,75011.0
10863,26657.0,75005.0
10864,26664.0,74984.0
10865,26559.0,74951.0
10866,26543.0,75028.0
10867,26468.0,75023.0
10868,26449.0,75042.0
10869,26437.0,75062.0
10870,26711.0,75143.0
10871,26712.0,75160.0
10872,26878.0,75175.0
10873,26825.0,75128.0
10874,26882.0,75120.0
10875,26869.0,75141.0
10876,26874.0,75145.0
10877,26880.0,75150.0
10878,26956.0,75173.0
10879,27084.0,75219.0
10880,27019.0,75278.0
10881,27015.0,75342.0
10882,27018.0,75361.0
10883,27050.0,75343.0
10884,27090.0,75311.0
10885,27093.0,75387.0
10886,26848.0,75325.0
10887,26830.0,75331.0
10888,26763.0,75340.0
10889,26758.0,75400.0
10890,26806.0,75535.0
10891,26750.0,75573.0
10892,26520.0,75387.0
10893,26507.0,75427.0
10894,26505.0,75678.0
10895,26753.0,75725.0
10896,26757.0,75780.0
10897,26880.0,75753.0
10898,26960.0,75767.0
10899,26988.0,75712.0
10900,27069.0,75660.0
10901,26777.0,75893.0
10902,26765.0,75948.0
10903,26763.0,76023.0
10904,26717.0,76053.0
10905,27034.0,76003.0
10906,26868.0,76149.0
10907,27004.0,76258.0
10908,26886.0,76244.0
10909,26691.0,76221.0
10910,26658.0,76217.0
10911,26638.0,76214.0
10912,26578.0,76211.0
10913,26642.0,76176.0
10914,26684.0,76164.0
10915,26675.0,76082.0
10916,26561.0,75941.0
10917,26361.0,75790.0
10918,26228.0,75800.0
10919,26215.0,75781.0
10920,26254.0,75780.0
10921,26271.0,75764.0
10922,26394.0,75705.0
10923,26214.0,75656.0
10924,26168.0,75408.0
10925,26070.0,75298.0
10926,26080.0,75288.0
10927,26598.0,75207.0
10928,26268.0,75033.0
10929,26372.0,75223.0
10930,26175.0,75019.0
10931,26180.0,74960.0
10932,26303.0,75011.0
10933,26339.0,75013.0
10934,26388.0,74891.0
10935,26355.0,74860.0
10936,26331.0,74863.0
10937,26298.0,74865.0
10938,26220.0,74863.0
10939,26218.0,74877.0
10940,26170.0,74864.0
10941,26229.0,74832.0
10942,26120.0,75027.0
10943,26143.0,74830.0
10944,26000.0,75043.0
10945,25915.0,75056.0
10946,25923.0,74972.0
10947,25926.0,74923.0
10948,28320.0,76400.0
10949,31507.0,77349.0
10950,25904.0,74822.0
10951,25913.0,74804.0
10952,25900.0,74794.0
10953,25884.0,74790.0
10954,31600.0,77428.0
10955,25905.0,74778.0
10956,25925.0,74779.0
10957,26015.0,74800.0
10958,26005.0,74626.0
10959,25934.0,74762.0
10960,26031.0,74644.0
10961,26092.0,74532.0
10962,26146.0,74687.0
10963,26231.0,74718.0
10964,26218.0,74571.0
10965,26203.0,74418.0
10966,26100.0,74515.0
10967,26163.0,74385.0
10968,26181.0,74400.0
10969,25978.0,74362.0
10970,25824.0,74183.0
10971,25964.0,74109.0
10972,26172.0,74288.0
10973,26312.0,74305.0
10974,26390.0,74212.0
10975,26108.0,74151.0
10976,26093.0,74091.0
10977,27133.0,74659.0
10978,26065.0,74049.0
10979,27270.0,74102.0
10980,27160.0,74546.0
10981,26017.0,73998.0
10982,25938.0,73903.0
10983,25917.0,73862.0
10984,25923.0,73814.0
10985,27300.0,73999.0
10986,26199.0,73903.0
10987,26220.0,73878.0
10988,26349.0,73918.0
10989,26398.0,73824.0
10990,26350.0,73734.0
10991,26376.0,73676.0
10992,26291.0,73679.0
10993,26381.0,73666.0
10994,26407.0,73605.0
10995,26301.0,73350.0
10996,26163.0,73405.0
10997,26158.0,73422.0
10998,27503.0,74217.0
10999,26078.0,73543.0
11000,25949.0,73641.0
11001,25876.0,73655.0
11002,25869.0,73658.0
11003,25860.0,73660.0
11004,26029.0,73788.0
11005,25863.0,73699.0
11006,25857.0,73660.0
11007,25858.0,73664.0
11008,25790.0,73678.0
11009,25911.0,73792.0
11010,25672.0,73772.0
11011,25850.0,73631.0
11012,25809.0,73547.0
11013,25680.0,73624.0
11014,25948.0,73480.0
11015,25979.0,73411.0
11016,25832.0,73312.0
11017,25835.0,73303.0
11018,25753.0,73499.0
11019,25767.0,73683.0
11020,25578.0,73455.0
11021,25528.0,73490.0
11022,25388.0,73393.0
11023,25410.0,73290.0
11024,25616.0,73428.0
11025,25645.0,73413.0
11026,25608.0,73304.0
11027,25605.0,73291.0
11028,25613.0,73319.0
11029,27954.0,74847.0
11030,27586.0,75464.0
11031,27398.0,75747.0
11032,27805.0,75385.0
11033,26650.0,74980.0
11034,28380.0,75960.0
11035,28367.0,75990.0
11036,26570.0,75844.0
11037,26978.0,75665.0
11038,27302.0,75489.0
11039,28285.0,76370.0
11040,31320.0,75862.0
11041,31378.0,75750.0
11042,30615.0,76653.0
11043,30553.0,76658.0
11044,30540.0,76707.0
11045,30440.0,76622.0
11046,30534.0,76502.0
11047,30712.0,76409.0
11048,30445.0,76708.0
11049,30365.0,76668.0
11050,30419.0,76800.0
11051,29969.0,76936.0
11052,29928.0,77034.0
11053,30520.0,76933.0
11054,30619.0,76971.0
11055,31015.0,76685.0
11056,32143.0,76128.0
11057,33701.0,76929.0
11058,33488.0,76918.0
11059,30905.0,75105.0
11060,31220.0,75122.0
11061,31095.0,74736.0
11062,31318.0,75160.0
11063,31695.0,75574.0
11064,31714.0,75546.0
11065,33281.0,75400.0
11066,33255.0,75460.0
11067,32998.0,75112.0
11068,32721.0,75075.0
11069,31532.0,74573.0
11070,28270.0,76308.0
11071,29091.0,76728.0
11072,29145.0,76700.0
11073,31440.0,77432.0
11074,31772.0,77162.0
11075,31912.0,77128.0
11076,31866.0,77247.0
11077,31893.0,77248.0
11078,31862.0,77426.0
11079,31820.0,77420.0
11080,32140.0,77508.0
11081,31842.0,77511.0
11082,31867.0,77680.0
11083,29088.0,76662.0
11084,32020.0,77757.0
11085,32355.0,77810.0
11086,32341.0,77804.0
11087,32323.0,77798.0
11088,32302.0,77784.0
11089,32231.0,77728.0
11090,32282.0,77701.0
11091,32378.0,77626.0
11092,32405.0,77674.0
11093,32441.0,77664.0
11094,32493.0,77502.0
11095,32450.0,77478.0
11096,32590.0,76495.0
11097,32288.0,77455.0
11098,32226.0,77385.0
11099,32190.0,77381.0
11100,32171.0,77378.0
11101,32142.0,77458.0
11102,32133.0,77562.0
11103,32143.0,77609.0
11104,32128.0,77619.0
11105,32132.0,77405.0
11106,32034.0,77390.0
11107,32279.0,76912.0
11108,31985.0,77237.0
11109,32057.0,77247.0
11110,32129.0,77373.0
11111,32151.0,77376.0
11112,32140.0,77309.0
11113,32163.0,77284.0
11114,32141.0,77239.0
11115,32195.0,77240.0
11116,32195.0,77284.0
11117,32178.0,77302.0
11118,32174.0,77333.0
11119,32248.0,77250.0
11120,32333.0,77343.0
11121,32383.0,77208.0
11122,32472.0,77116.0
11123,32561.0,77050.0
11124,32610.0,77135.0
11125,32662.0,77220.0
11126,32678.0,77250.0
11127,32594.0,77257.0
11128,32586.0,77255.0
11129,32513.0,77197.0
11130,32567.0,77345.0
11131,32552.0,77418.0
11132,32533.0,77448.0
11133,32708.0,77502.0
11134,32720.0,77612.0
11135,32659.0,77743.0
11136,32881.0,77803.0
11137,32985.0,77724.0
11138,32862.0,77678.0
11139,32847.0,77685.0
11140,32830.0,77608.0
11141,32838.0,77610.0
11142,32860.0,77617.0
11143,32890.0,77640.0
11144,32896.0,77629.0
11145,32925.0,77580.0
11146,32933.0,77570.0
11147,32969.0,77578.0
11148,32938.0,77560.0
11149,32893.0,77540.0
11150,32884.0,77560.0
11151,32878.0,77577.0
11152,32876.0,77583.0
11153,32848.0,77573.0
11154,32852.0,77562.0
11155,32856.0,77550.0
11156,32870.0,77553.0
11157,32856.0,77546.0
11158,32828.0,77539.0
11159,32780.0,77511.0
11160,32774.0,77521.0
11161,32798.0,77482.0
11162,32748.0,77417.0
11163,32716.0,77405.0
11164,32760.0,77380.0
11165,32789.0,77428.0
11166,32816.0,77474.0
11167,32820.0,77507.0
11168,32837.0,77520.0
11169,32841.0,77521.0
11170,32845.0,77523.0
11171,32863.0,77529.0
11172,32878.0,77534.0
11173,32889.0,77518.0
11174,32859.0,77498.0
11175,33015.0,77445.0
11176,32978.0,77404.0
11177,33000.0,77382.0
11178,32949.0,77372.0
11179,32898.0,77316.0
11180,32854.0,77272.0
11181,32911.0,77228.0
11182,32755.0,77163.0
11183,32730.0,77222.0
11184,32702.0,77103.0
11185,32776.0,77118.0
11186,32810.0,77033.0
11187,32915.0,77164.0
11188,33010.0,77216.0
11189,33030.0,77269.0
11190,33002.0,77312.0
11191,33072.0,77308.0
11192,33085.0,77244.0
11193,33122.0,77212.0
11194,33235.0,77145.0
11195,33107.0,77068.0
11196,32984.0,77072.0
11197,32998.0,77131.0
11198,33136.0,77046.0
11199,33112.0,76980.0
11200,33098.0,76900.0
11201,33075.0,76893.0
11202,33218.0,76983.0
11203,33243.0,77001.0
11204,33379.0,77086.0
11205,33428.0,77115.0
11206,33443.0,77042.0
11207,33508.0,77003.0
11208,33544.0,76990.0
11209,33588.0,76980.0
11210,33592.0,76988.0
11211,33596.0,77002.0
11212,33702.0,76979.0
11213,33710.0,76978.0
11214,33738.0,76970.0
11215,33703.0,76862.0
11216,33674.0,76866.0
11217,33652.0,76945.0
11218,33637.0,76973.0
11219,33614.0,76973.0
11220,33583.0,76974.0
11221,33575.0,76940.0
11222,33571.0,76921.0
11223,33537.0,76947.0
11224,33450.0,76894.0
11225,33487.0,76974.0
11226,33381.0,76853.0
11227,33345.0,76893.0
11228,33292.0,76777.0
11229,33303.0,76763.0
11230,33328.0,76737.0
11231,33554.0,76828.0
11232,33546.0,76730.0
11233,32948.0,76421.0
11234,33240.0,76594.0
11235,33205.0,76713.0
11236,33080.0,76613.0
11237,33074.0,76606.0
11238,33043.0,76621.0
11239,33048.0,76618.0
11240,33066.0,76598.0
11241,33010.0,76532.0
11242,33123.0,76542.0
11243,33219.0,76400.0
11244,33034.0,76298.0
11245,32993.0,76299.0
11246,33038.0,76248.0
11247,32930.0,76212.0
11248,32193.0,77244.0
11249,32887.0,77810.0
11250,29380.0,76724.0
11251,32521.0,77089.0
11252,33396.0,76618.0
11253,33540.0,76971.0
11254,29250.0,76650.0
11255,29197.0,76706.0
11256,31488.0,74598.0
11257,31218.0,74624.0
11258,32157.0,74800.0
11259,31935.0,74799.0
11260,32640.0,74469.0
11261,32040.0,74525.0
11262,32122.0,74493.0
11263,31950.0,74410.0
11264,31982.0,74080.0
11265,31910.0,74240.0
11266,31433.0,74412.0
11267,31398.0,74471.0
11268,31327.0,74468.0
11269,32027.0,74431.0
11270,31903.0,74695.0
11271,32936.0,76053.0
11272,32858.0,76016.0
11273,32722.0,75975.0
11274,32916.0,75973.0
11275,32976.0,75913.0
11276,33043.0,75890.0
11277,33090.0,75875.0
11278,33213.0,75852.0
11279,33206.0,75791.0
11280,33243.0,75662.0
11281,33274.0,75645.0
11282,33313.0,75659.0
11283,33372.0,75642.0
11284,33288.0,75618.0
11285,33205.0,75594.0
11286,33397.0,75635.0
11287,30235.0,77423.0
11288,33386.0,75470.0
11289,33385.0,75462.0
11290,33383.0,75444.0
11291,33395.0,75242.0
11292,33267.0,75311.0
11293,33248.0,75385.0
11294,33104.0,75365.0
11295,33093.0,75369.0
11296,32884.0,75016.0
11297,33088.0,75324.0
11298,33174.0,75143.0
11299,33186.0,75120.0
11300,33060.0,75069.0
11301,32933.0,75160.0
11302,33003.0,75232.0
11303,33070.0,75303.0
11304,32979.0,75288.0
11305,32969.0,75329.0
11306,33052.0,75362.0
11307,32948.0,75412.0
11308,33035.0,75504.0
11309,33018.0,75535.0
11310,32964.0,75580.0
11311,32923.0,75506.0
11312,32906.0,75563.0
11313,32884.0,75616.0
11314,32889.0,75619.0
11315,32896.0,75645.0
11316,32901.0,75657.0
11317,32943.0,75793.0
11318,32866.0,75637.0
11319,32828.0,75570.0
11320,32803.0,75451.0
11321,32702.0,75378.0
11322,32694.0,75372.0
11323,32644.0,75336.0
11324,32817.0,75331.0
11325,32823.0,75210.0
11326,32677.0,75185.0
11327,32595.0,75300.0
11328,32578.0,75208.0
11329,32375.0,75135.0
11330,32412.0,75121.0
11331,32478.0,75098.0
11332,32476.0,75063.0
11333,32473.0,75038.0
11334,32402.0,75056.0
11335,32356.0,75060.0
11336,32385.0,74940.0
11337,32470.0,74908.0
11338,32718.0,74897.0
11339,32738.0,74896.0
11340,32757.0,74878.0
11341,32749.0,74927.0
11342,32753.0,74939.0
11343,32763.0,74966.0
11344,32774.0,74998.0
11345,32748.0,75005.0
11346,32675.0,75030.0
11347,32788.0,75033.0
11348,32800.0,75066.0
11349,32867.0,75092.0
11350,32985.0,75039.0
11351,32992.0,74888.0
11352,32902.0,74890.0
11353,33263.0,74925.0
11354,33278.0,74934.0
11355,33288.0,74908.0
11356,33303.0,74893.0
11357,33312.0,74956.0
11358,33314.0,74943.0
11359,33542.0,74958.0
11360,33579.0,74825.0
11361,33465.0,74806.0
11362,33790.0,74773.0
11363,33572.0,74648.0
11364,33478.0,74695.0
11365,33436.0,74512.0
11366,33210.0,74421.0
11367,33205.0,74424.0
11368,33168.0,74651.0
11369,33045.0,74813.0
11370,32958.0,74805.0
11371,32868.0,74773.0
11372,32822.0,74744.0
11373,32898.0,74720.0
11374,32998.0,74544.0
11375,32828.0,74623.0
11376,31018.0,74737.0
11377,32640.0,74683.0
11378,32648.0,74738.0
11379,32571.0,74732.0
11380,32719.0,74822.0
11381,30890.0,74900.0
11382,32544.0,74563.0
11383,32433.0,74640.0
11384,30859.0,74773.0
11385,32427.0,74700.0
11386,32422.0,74786.0
11387,32391.0,74700.0
11388,32389.0,74683.0
11389,32373.0,74681.0
11390,32360.0,74680.0
11391,32180.0,74770.0
11392,32234.0,74862.0
11393,32168.0,74738.0
11394,32110.0,74754.0
11395,32045.0,74742.0
11396,32080.0,74809.0
11397,32093.0,74863.0
11398,32100.0,74883.0
11399,32014.0,74735.0
11400,31788.0,74652.0
11401,31667.0,74630.0
11402,31710.0,74568.0
11403,31853.0,74558.0
11404,31992.0,74533.0
11405,32143.0,74562.0
11406,32135.0,74437.0
11407,32092.0,74448.0
11408,32079.0,74433.0
11409,32003.0,74433.0
11410,31998.0,74458.0
11411,32003.0,74390.0
11412,32003.0,74421.0
11413,31899.0,74409.0
11414,31895.0,74426.0
11415,31859.0,74420.0
11416,31849.0,74418.0
11417,31856.0,74417.0
11418,31705.0,74312.0
11419,31671.0,74320.0
11420,31628.0,74198.0
11421,31601.0,74059.0
11422,31605.0,74022.0
11423,31745.0,74143.0
11424,31820.0,74109.0
11425,31833.0,74100.0
11426,31749.0,73947.0
11427,31638.0,73758.0
11428,31602.0,73699.0
11429,31890.0,74218.0
11430,31954.0,74322.0
11431,31962.0,74323.0
11432,31968.0,74322.0
11433,32022.0,74311.0
11434,32043.0,74260.0
11435,32088.0,74183.0
11436,32121.0,74175.0
11437,32149.0,74166.0
11438,32118.0,74145.0
11439,32129.0,74125.0
11440,32091.0,74180.0
11441,32029.0,74108.0
11442,31998.0,74131.0
11443,31959.0,74161.0
11444,32051.0,74090.0
11445,32209.0,73970.0
11446,32213.0,73965.0
11447,32441.0,74337.0
11448,32445.0,74468.0
11449,32432.0,74455.0
11450,32190.0,74415.0
11451,32568.0,74330.0
11452,32756.0,74331.0
11453,32915.0,74205.0
11454,32857.0,73998.0
11455,32603.0,74042.0
11456,32483.0,74230.0
11457,29710.0,76489.0
11458,32478.0,74063.0
11459,30810.0,74700.0
11460,30517.0,74786.0
11461,30859.0,74702.0
11462,32475.0,73858.0
11463,30858.0,74739.0
11464,32338.0,73853.0
11465,32310.0,73783.0
11466,32266.0,73675.0
11467,32365.0,73680.0
11468,32400.0,73617.0
11469,32456.0,73527.0
11470,32459.0,73602.0
11471,32462.0,73660.0
11472,32427.0,73695.0
11473,32443.0,73702.0
11474,30529.0,74801.0
11475,32462.0,73709.0
11476,32573.0,73713.0
11477,32681.0,73830.0
11478,32885.0,73639.0
11479,33508.0,74232.0
11480,33474.0,74166.0
11481,33627.0,74156.0
11482,33913.0,73989.0
11483,33684.0,73953.0
11484,33503.0,74007.0
11485,33537.0,73870.0
11486,33538.0,73860.0
11487,33498.0,73497.0
11488,33586.0,73080.0
11489,33588.0,73041.0
11490,33555.0,72949.0
11491,33485.0,72838.0
11492,33323.0,72939.0
11493,32945.0,72645.0
11494,33105.0,72557.0
11495,33314.0,72471.0
11496,33658.0,72723.0
11497,33862.0,72578.0
11498,34041.0,72777.0
11499,34015.0,72535.0
11500,34055.0,72523.0
11501,33931.0,72522.0
11502,34003.0,72461.0
11503,33995.0,72312.0
11504,34030.0,72316.0
11505,34072.0,72321.0
11506,34088.0,72408.0
11507,33962.0,72230.0
11508,33950.0,72303.0
11509,30315.0,77386.0
11510,33293.0,74903.0
11511,32579.0,75365.0
11512,32398.0,74343.0
11513,33275.0,73402.0
11514,34010.0,73075.0
11515,33765.0,73288.0
11516,33757.0,72477.0
11517,30946.0,74918.0
11518,32782.0,74915.0
11519,30942.0,74919.0
11520,30425.0,77345.0
11521,30152.0,77191.0
11522,30925.0,76410.0
11523,30940.0,76498.0
11524,30805.0,76501.0
11525,33192.0,74894.0
11526,30843.0,76550.0
11527,31017.0,76752.0
11528,31445.0,73524.0
11529,31497.0,73518.0
11530,31020.0,76760.0
11531,30804.0,76875.0
11532,31571.0,74318.0
11533,31620.0,74260.0
11534,31408.0,74381.0
11535,31431.0,76928.0
11536,31359.0,76835.0
11537,31270.0,76665.0
11538,31496.0,76700.0
11539,31804.0,76715.0
11540,31846.0,76670.0
11541,31881.0,76563.0
11542,31900.0,76618.0
11543,31942.0,76718.0
11544,31980.0,76725.0
11545,32105.0,76590.0
11546,31927.0,73552.0
11547,31909.0,73474.0
11548,31720.0,73503.0
11549,31798.0,73572.0
11550,31670.0,73600.0
11551,31699.0,73546.0
11552,31653.0,73603.0
11553,31607.0,73619.0
11554,31637.0,73564.0
11555,31576.0,73557.0
11556,31617.0,73521.0
11557,31630.0,73508.0
11558,31651.0,73520.0
11559,31666.0,73527.0
11560,31679.0,73513.0
11561,31673.0,73510.0
11562,31649.0,73493.0
11563,30581.0,74225.0
11564,30479.0,74259.0
11565,30433.0,74229.0
11566,31542.0,73488.0
11567,31535.0,73558.0
11568,31523.0,73562.0
11569,31513.0,73548.0
11570,31498.0,73519.0
11571,31458.0,73451.0
11572,31452.0,73442.0
11573,31511.0,73467.0
11574,31554.0,73434.0
11575,31544.0,73358.0
11576,31553.0,73331.0
11577,31572.0,73258.0
11578,31682.0,73297.0
11579,31684.0,73338.0
11580,31707.0,73386.0
11581,31742.0,73325.0
11582,31708.0,73290.0
11583,31521.0,73766.0
11584,31694.0,73240.0
11585,31778.0,73268.0
11586,31792.0,73328.0
11587,31868.0,73207.0
11588,31991.0,73164.0
11589,32302.0,73063.0
11590,32063.0,72796.0
11591,31976.0,72902.0
11592,31895.0,73030.0
11593,31897.0,73015.0
11594,31836.0,72903.0
11595,31796.0,72828.0
11596,31826.0,72806.0
11597,31902.0,72752.0
11598,31800.0,72751.0
11599,31750.0,72656.0
11600,31744.0,72697.0
11601,31793.0,72785.0
11602,31703.0,72800.0
11603,31688.0,72850.0
11604,31658.0,72808.0
11605,31660.0,72931.0
11606,31685.0,72963.0
11607,31795.0,72989.0
11608,31837.0,73160.0
11609,31828.0,73179.0
11610,31818.0,73193.0
11611,31815.0,73201.0
11612,31675.0,73180.0
11613,31598.0,73163.0
11614,31070.0,73687.0
11615,31614.0,73102.0
11616,31620.0,73082.0
11617,31646.0,72983.0
11618,31655.0,72956.0
11619,31304.0,73103.0
11620,31603.0,73138.0
11621,31505.0,73107.0
11622,31419.0,73064.0
11623,31412.0,73060.0
11624,31383.0,73050.0
11625,31373.0,73050.0
11626,31430.0,73205.0
11627,31277.0,73224.0
11628,31229.0,73164.0
11629,31183.0,73104.0
11630,31965.0,76546.0
11631,30273.0,74125.0
11632,30222.0,74060.0
11633,30155.0,73918.0
11634,30214.0,73730.0
11635,30182.0,73809.0
11636,30888.0,73333.0
11637,28005.0,74018.0
11638,28006.0,74075.0
11639,28060.0,75605.0
11640,33075.0,77283.0
11641,32580.0,76549.0
11642,33190.0,77275.0
11643,33115.0,77150.0
11644,32933.0,77070.0
11645,29004.0,73514.0
11646,31570.0,72434.0
11647,31503.0,72474.0
11648,31460.0,72503.0
11649,31462.0,72529.0
11650,31348.0,72688.0
11651,31255.0,72784.0
11652,31208.0,72695.0
11653,31236.0,72802.0
11654,31215.0,72825.0
11655,31276.0,72818.0
11656,31307.0,72880.0
11657,31450.0,72852.0
11658,31372.0,72998.0
11659,31230.0,72897.0
11660,31180.0,72860.0
11661,31140.0,72925.0
11662,31140.0,72954.0
11663,31121.0,72950.0
11664,31103.0,72973.0
11665,31140.0,73032.0
11666,31087.0,72996.0
11667,31091.0,72950.0
11668,31091.0,72947.0
11669,31100.0,72940.0
11670,31109.0,72931.0
11671,31120.0,72835.0
11672,31151.0,72590.0
11673,31098.0,72493.0
11674,31058.0,72493.0
11675,31022.0,72587.0
11676,30969.0,72802.0
11677,31001.0,72840.0
11678,30969.0,72824.0
11679,30973.0,72974.0
11680,30868.0,72495.0
11681,30720.0,72474.0
11682,30640.0,72476.0
11683,30635.0,72480.0
11684,30580.0,72488.0
11685,30385.0,72519.0
11686,30416.0,72658.0
11687,30404.0,72663.0
11688,30406.0,72680.0
11689,30414.0,72743.0
11690,30378.0,72753.0
11691,30358.0,72803.0
11692,30274.0,72718.0
11693,30138.0,72773.0
11694,30136.0,72791.0
11695,30809.0,75891.0
11696,30781.0,75864.0
11697,30005.0,72877.0
11698,29949.0,72831.0
11699,29963.0,72910.0
11700,29968.0,73102.0
11701,29873.0,73244.0
11702,29872.0,73264.0
11703,29740.0,73150.0
11704,29807.0,73085.0
11705,29836.0,73072.0
11706,29834.0,73061.0
11707,29788.0,72868.0
11708,29733.0,72944.0
11709,29638.0,73061.0
11710,29611.0,73038.0
11711,29581.0,73012.0
11712,29551.0,73294.0
11713,29468.0,73347.0
11714,30699.0,75767.0
11715,29453.0,73407.0
11716,29438.0,73398.0
11717,29426.0,73389.0
11718,29411.0,73375.0
11719,29391.0,73342.0
11720,29388.0,73357.0
11721,29380.0,73351.0
11722,28016.0,75130.0
11723,29333.0,73312.0
11724,29369.0,73302.0
11725,29374.0,73214.0
11726,29373.0,73106.0
11727,29316.0,73120.0
11728,29210.0,73213.0
11729,29303.0,73288.0
11730,29144.0,73474.0
11731,30211.0,73784.0
11732,30148.0,73771.0
11733,29070.0,73545.0
11734,29028.0,73587.0
11735,28959.0,73658.0
11736,29752.0,74030.0
11737,29145.0,73729.0
11738,31075.0,72451.0
11739,31018.0,72344.0
11740,31025.0,72207.0
11741,31076.0,72040.0
11742,31197.0,71990.0
11743,31306.0,71939.0
11744,31093.0,71977.0
11745,30974.0,71992.0
11746,30933.0,71987.0
11747,30918.0,72024.0
11748,30990.0,72076.0
11749,30778.0,72160.0
11750,30770.0,72163.0
11751,30823.0,72176.0
11752,30820.0,72187.0
11753,30767.0,72262.0
11754,30728.0,72331.0
11755,30608.0,72263.0
11756,30685.0,72407.0
11757,30848.0,72133.0
11758,31478.0,76626.0
11759,31640.0,76105.0
11760,31482.0,76259.0
11761,31357.0,76608.0
11762,31299.0,76670.0
11763,31514.0,76205.0
11764,32911.0,76538.0
11765,32950.0,76550.0
11766,32350.0,76619.0
11767,33030.0,76558.0
11768,32858.0,76638.0
11769,32670.0,76731.0
11770,32741.0,76720.0
11771,32788.0,76617.0
11772,32805.0,76515.0
11773,30300.0,74178.0
11774,30200.0,74155.0
11775,30277.0,74072.0
11776,30296.0,74108.0
11777,30322.0,74042.0
11778,30269.0,74028.0
11779,30258.0,74010.0
11780,30273.0,73934.0
11781,30208.0,73950.0
11782,30202.0,74015.0
11783,30071.0,74100.0
11784,29975.0,74010.0
11785,30038.0,74014.0
11786,30088.0,73958.0
11787,29954.0,73892.0
11788,30133.0,73904.0
11789,30095.0,73835.0
11790,30127.0,73857.0
11791,30140.0,73866.0
11792,30102.0,73767.0
11793,30166.0,73781.0
11794,27810.0,76772.0
11795,27668.0,76670.0
11796,27934.0,76441.0
11797,28382.0,76551.0
11798,28607.0,76308.0
11799,28700.0,76300.0
11800,28957.0,76239.0
11801,28992.0,76283.0
11802,28650.0,77652.0
11803,28980.0,77000.0
11804,28962.0,77251.0
11805,29150.0,77308.0
11806,29321.0,77191.0
11807,29375.0,77328.0
11808,29372.0,77040.0
11809,29490.0,76912.0
11810,29606.0,77049.0
11811,29649.0,76917.0
11812,29954.0,77290.0
11813,29933.0,77320.0
11814,29946.0,77392.0
11815,29484.0,77667.0
11816,29943.0,77722.0
11817,30021.0,77491.0
11818,29354.0,77847.0
11819,29436.0,78180.0
11820,30190.0,77665.0
11821,30470.0,77431.0
11822,30190.0,77182.0
11823,30148.0,77140.0
11824,30086.0,77068.0
11825,30002.0,76977.0
11826,30534.0,77258.0
11827,30391.0,77119.0
11828,30404.0,77223.0
11829,30340.0,77218.0
11830,30252.0,76938.0
11831,30400.0,77040.0
11832,30091.0,77195.0
11833,29905.0,76913.0
11834,30037.0,77019.0
11835,30348.0,76806.0
11836,30488.0,76747.0
11837,30585.0,76746.0
11838,30719.0,76702.0
11839,30429.0,76689.0
11840,30454.0,76480.0
11841,30806.0,76442.0
11842,30822.0,76328.0
11843,31025.0,76268.0
11844,30988.0,76204.0
11845,31109.0,76852.0
11846,31144.0,76441.0
11847,31325.0,76413.0
11848,31267.0,76332.0
11849,31234.0,76648.0
11850,31520.0,76077.0
11851,31422.0,76107.0
11852,31439.0,76078.0
11853,31653.0,76117.0
11854,31689.0,76008.0
11855,31648.0,76208.0
11856,31802.0,76820.0
11857,31615.0,76862.0
11858,31735.0,76639.0
11859,31780.0,76559.0
11860,31878.0,76529.0
11861,32163.0,76614.0
11862,31771.0,76348.0
11863,32192.0,76506.0
11864,32201.0,76608.0
11865,32226.0,76591.0
11866,32172.0,76326.0
11867,32088.0,76201.0
11868,31858.0,76208.0
11869,32052.0,76141.0
11870,31968.0,76030.0
11871,31452.0,75965.0
